page,name,link,thumbnail,rating,date,snippet,images,local_guide
56,Diana Agustina,https://www.google.com/maps/contrib/107367748485740229410?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKOxoRCEkeozx4IMYY29eDIGFad2CY6X5lGMc7SyVOlGBPWAA=s120-c-rp-mo-ba4-br100,4.0,6 tahun lalu,Asik buat ngumpul bareng keluarga,['https://lh5.googleusercontent.com/p/AF1QipO7NMBtWa7D4rRW3tHa6JqBgcGaDCTyHaFCaJdV=w150-h150-k-no-p'],True
57,Afi Fudin,https://www.google.com/maps/contrib/104205667920184429615?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWUAOxupOFRhvlLN31kOVNf8vZRZI-hObJbrejW2gTgadkdZ-IY=s120-c-rp-mo-ba3-br100,4.0,4 tahun lalu,Sekali berkunjung. buat membahagiakan anak2. Rekomended,,True
57,Umi Musyarofah,https://www.google.com/maps/contrib/114102153506150219207?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjW1ZvJK-8TwOCFm2KqLAUpyRTaXhMoa6kIadWGfEU8L5S0zXMOl=s120-c-rp-mo-ba3-br100,5.0,7 tahun lalu,Tempat yang sangat cocok untuk bersenang senang bersama orang terkasih kita,,True
57,Junaedi Tanggamus,https://www.google.com/maps/contrib/108416462839773592381?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWDfJwbNS4Z0IoPGlCcSlI357HCjtECNLV9eesYo3mnJBC_uf9znA=s120-c-rp-mo-ba5-br100,4.0,7 tahun lalu,Relatif lengkap permainannya utk daerah luar kota bagi wilayah Bojonegoro sekitarnya.,,True
57,Sandrina Aulia,https://www.google.com/maps/contrib/109898707019083465872?hl=id,https://lh3.googleusercontent.com/a/ACg8ocK48Z4V-Ky_drK2yN_y1TtbBkr26tpyIuywlhFM3CQGvwQhng=s120-c-rp-mo-br100,4.0,2 bulan lalu,Nyaman,,True
57,Ikromi,https://www.google.com/maps/contrib/115577951644421598787?hl=id,https://lh3.googleusercontent.com/a/ACg8ocIJJRBdCrm9_yB64LJkXY2JOlLR-Q7UH263aqVaHkwp7sVyZA=s120-c-rp-mo-ba5-br100,5.0,6 tahun lalu,Murah..satu2nya di bojonegoro..menurut saya mending beli makan di dlm..drpd makan di sebelum pintu masuk,,True
57,Fendi,https://www.google.com/maps/contrib/113932325990778353200?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUYgcaTlWu0LczO3yzpiHAjrWOWl8lsAfgrARPdviNVb_v68L7hoA=s120-c-rp-mo-ba4-br100,1.0,5 tahun lalu,"Tempatnya lumayan luas,wahananya juga banyak tapi pelayanannya kurang memuaskan",,True
57,iefah fudoli,https://www.google.com/maps/contrib/115830766354480799936?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUxsz0L-QbJdkQQEkv_GA3pOUOKG0rVsRSky8c56AFBIN5dbwez=s120-c-rp-mo-ba4-br100,5.0,7 tahun lalu,So much fun.. keren.. gak kalah dgn kota2 besar spt Sby & Jkt,,True
57,Nurina Kusuma,https://www.google.com/maps/contrib/101800219108803243357?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjU2SFcXZJCo81armaOjYVvGKMgQUqxDsJd6bMmRbYwiED_mxCd7=s120-c-rp-mo-ba3-br100,5.0,6 tahun lalu,Rekreasi anak2 dan keluarga. Wahana dg harga yg murah,,True
57,Andi #26,https://www.google.com/maps/contrib/110819897201151799104?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUeyJtZ5J_0lQ2QQOSnyqd7EzgnMcWnT_v05VtcZNNOGaBFcHnp=s120-c-rp-mo-ba4-br100,3.0,6 tahun lalu,buat liburan akir pekan ...wahana bermain banyak..mataaap..!,,True
57,Badgirl _,https://www.google.com/maps/contrib/108963505858064344200?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJV4rE4jR-aQUiN6-FPH_dNUFbR3He13CMZgagtgaqU7uhcrlY=s120-c-rp-mo-ba2-br100,5.0,setahun lalu,Tempatnya bagus bersih ramah anak,,True
58,Sonan herdiansyah,https://www.google.com/maps/contrib/100783057585190499113?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJn0WZce5J8CwttLqf434HQNbhWhZJJyi0tms9SiALgf_MG7aQ=s120-c-rp-mo-ba4-br100,5.0,setahun lalu,Pas Imlek ada pertunjukan barong Sai,['https://lh5.googleusercontent.com/p/AF1QipN4a3nLmpKAEA2k8mRyPqnHFKsQRhTahbw747yX=w150-h150-k-no-p'],True
58,Anjar Rizki,https://www.google.com/maps/contrib/102360359001019010118?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjX82_gxc42E-8Wix_Ivk-RBq_IhvwAMRaUoKZsXZFB-48J7v5_O6w=s120-c-rp-mo-ba3-br100,4.0,7 tahun lalu,Salah satu temlat hiburan warga Bojonegoro. Dengan wahana permainan yang asik dan menyenangkan :),,True
58,achmad subekti,https://www.google.com/maps/contrib/118219506659244062099?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWijom_STkcm1NXlzwePfMEyg3vZAd-pRBKRroCPwLkrCkOblE=s120-c-rp-mo-ba4-br100,5.0,5 tahun lalu,"Tempat hiburan, bermain dan refreshing, terletak di jalur yg cukup strategis",,True
58,Yetti Rosati,https://www.google.com/maps/contrib/107846196696631291153?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJYorICIAXC9cNHdDtce-l_iQAuMJ0lnI1I9lKhj09kzTnXaw=s120-c-rp-mo-br100,5.0,6 tahun lalu,sangat menarik,"['https://lh5.googleusercontent.com/p/AF1QipNVxtYIg5QpwG5R9atuolDR4nS0uO9Q8pqWdXU9=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPOEG7fR1wISjxfTZBYjpoQFkd3gVsvCc65RBYJ=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOzFZdHRqhrJSatLDa3wfVcMQ666bLltB7qtLLL=w150-h150-k-no-p']",True
58,Ets Blitar,https://www.google.com/maps/contrib/103818017004187977425?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjX64CClD4HtKZZ_FWc9XK16CJjc_YYn1z7Kr4ApFVrZ4R8cUd3J=s120-c-rp-mo-br100,5.0,setahun lalu,Cocok untuk membawa anak2 refresing..,['https://lh5.googleusercontent.com/p/AF1QipPphxARJwWr380cUbimjSXPYT7-iShgc0UY7E84=w150-h150-k-no-p'],
58,Fadhila Nurul,https://www.google.com/maps/contrib/117430704660909398168?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLq9S9wfN9mrhiH72T2NGp-O6RG4MHqe-g5RqAb4gtKhd6TtQ=s120-c-rp-mo-br100,5.0,7 tahun lalu,Karena disini adalah tempat sederhana yang menyenangkan dan seru serta banyak permainan,,True
58,Budi Themith,https://www.google.com/maps/contrib/116806420693917464562?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXPSG1pU-fq8v_S5iYrsdSnJFn-AWvs9SpozBXE9tm5MZ31Sn5I=s120-c-rp-mo-ba5-br100,4.0,5 tahun lalu,Anak saya suka,['https://lh5.googleusercontent.com/p/AF1QipNpqDfgvfLl-Nz0A4hxavxVU1hB7UDtEosef-Yi=w150-h150-k-no-p'],True
58,Sri Lestari,https://www.google.com/maps/contrib/109379276432752624797?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUy8PJqaec46QN7BRY-BTHx89-TufguYidv6kkumcyQehPeAP3RpA=s120-c-rp-mo-ba3-br100,5.0,6 tahun lalu,wahana bermain dan berkumpul keluarga...nuansa yang bagus bisa selfi2,,True
58,Subhan Mohammad,https://www.google.com/maps/contrib/106730047912457518864?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjV_s69fV_IHKsJVAddSDRi6bJqPQgYX4veJgc9BPSdddAqFawBCAA=s120-c-rp-mo-ba5-br100,4.0,7 tahun lalu,wahana bermain dan bersantai di kawasan kota bojonegoro yang menyediakan berbagai wahana untuk menghibur warga bojonegoro sekitarnya,,True
58,loncengonline times,https://www.google.com/maps/contrib/111549618994402041991?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjW15iNLhV3H87w-3BsvMtByoFQyfSYHDOd7GzeXl22YoIMkNo8=s120-c-rp-mo-ba5-br100,4.0,6 tahun lalu,"Alun alun yang rapi dan bersih, tapi masih ada masyarakat yang kurang akan menjaga kebersihan",,True
59,DUNIA HOSHI,https://www.google.com/maps/contrib/117559946592372748895?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjV1WlVwq3sXc2wofZrJka5rKz1uLuvj8AZi-hE4to-HtjqP257tqQ=s120-c-rp-mo-ba6-br100,5.0,2 tahun lalu,"Tempat bagus, nyaman tiket terjangkau",,True
59,Bach & Fidia,https://www.google.com/maps/contrib/106910853050643844086?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWzAjqFHnWFmDDKEnslgpJ1OUtB1CJOZRLKG6eoOpS8420B35N_=s120-c-rp-mo-ba2-br100,5.0,5 tahun lalu,Menyenagkan.... Tempat yg cocok utk liburan keluarga,,True
59,A. Fathoni,https://www.google.com/maps/contrib/110774685312378958549?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUwkwzR2-3AcuQ7qcLvjMRWtY7gAPPzRqsHiHmEDUm789mSQDM=s120-c-rp-mo-ba3-br100,5.0,2 tahun lalu,"Masuk dengan gratis, karena dibulan ramadhan, sehingga banyak yang pengunjung nya",,True
59,Mitha Blora,https://www.google.com/maps/contrib/114924399189485423348?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWedtkYJLYobgBzI_FLSZ9b589PByD7ilErD1mb2d2om8VVM13F=s120-c-rp-mo-ba4-br100,4.0,6 tahun lalu,"Tempat hiburan keluarga yg nyaman,aman buat anak-anak",,True
59,Laras Hapsari,https://www.google.com/maps/contrib/111255859435916277073?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUPkLAnthErBwnT2hZv009pVc0Sn1bWRjxLAKhSRPU_9T0UcVM30g=s120-c-rp-mo-ba3-br100,5.0,6 tahun lalu,"tempat yg asik, tepat buat rekreasi keluarga.. ga bakal bosen kesini",,True
59,Kang Santri,https://www.google.com/maps/contrib/114657566097104325093?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWTgc_AlI78GAXTQjnceADBM4OxgBQ0puMBOCyrSkkOMoVXALlI=s120-c-rp-mo-ba4-br100,4.0,6 tahun lalu,"Sangat bagus sekali, cuman perlu adanya renovasi , dan di buat juga wisata siangnya,,, terimaksih, gofun is the best,,,",,True
59,Agus Ekaputra,https://www.google.com/maps/contrib/114732805784840409127?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUFIFzp4SlA-H8LUCmjZPLoGUyuxc1lK3EhHb36BDdMS23iUzI=s120-c-rp-mo-br100,1.0,6 tahun lalu,Pintu masuk parkir go fun,['https://lh5.googleusercontent.com/p/AF1QipOl7IcVbtPQybSQBPSdlmF2npAQnYNJb80GDFQb=w150-h150-k-no-p'],True
59,Sibro Mulis Muhammad,https://www.google.com/maps/contrib/117865904390342327740?hl=id,https://lh3.googleusercontent.com/a/ACg8ocIKElCmyteijit1MxdOhOmvhxy6Dbm6Ty3mbcbpduQf27uAdQ=s120-c-rp-mo-ba3-br100,5.0,6 tahun lalu,Klo pagi ada tempat berenang dan malam ada wahana bermain di kota bojonegoro...,,True
59,Sahalkan Sahal,https://www.google.com/maps/contrib/116508562603430522351?hl=id,https://lh3.googleusercontent.com/a/ACg8ocIGcF2jvPPEVSpVO3xor8jJeFyrBkg_gHW2W4tqxU96f1v6dg=s120-c-rp-mo-br100,3.0,6 tahun lalu,Nyaman dan cocok untuk anak muda,['https://lh5.googleusercontent.com/p/AF1QipPALxu2gkmEJu9sl6D0jXYeN6x29KXtUq2JqfNN=w150-h150-k-no-p'],
59,Agink Donat Official,https://www.google.com/maps/contrib/102987112931274243144?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWWKoJ2pAZwitmtYPmMLCBlpqFG21uRpHqNkx2RsCCdiw4iJMkX=s120-c-rp-mo-ba3-br100,5.0,2 tahun lalu,Seru... Si kecil Loncat sana loncat sini😁,['https://lh5.googleusercontent.com/p/AF1QipPSo_FlWOdxLcxXbK7r5aPQAR-n_0vKwaDlkV3v=w150-h150-k-no-p'],True
60,Ashadi Hadi,https://www.google.com/maps/contrib/102462648094092000101?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLimixyE_OGGH4LIXXQVOLzkPewerVmk44eDNpA-XCPUmbaBA=s120-c-rp-mo-ba2-br100,2.0,7 tahun lalu,SEPPI PENGUNJUNGNYA...karna harga tiketnya terlalu mahal untuk kalangan bojonegoro...masih murah d wilayah Malang sekitarnya..,,True
60,fery muji,https://www.google.com/maps/contrib/113156498866337614995?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWDIjtGPyRtnli6qfnQJti7JnHTkA3nQOmJ_GviFsNp5di056Mr=s120-c-rp-mo-ba2-br100,4.0,6 tahun lalu,"sy masuk di hari normal, jdi sepi, seakan taman milik sendiri",,True
60,Susi Wahyu,https://www.google.com/maps/contrib/117989414081824346197?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKCvl6tvrjUJJBvETFWq8TD_xUmetXVNdQsbkzr-UwHAqwRnQ=s120-c-rp-mo-ba3-br100,5.0,6 tahun lalu,"Wahana mainan nya kurang seru cuma bagus di lampu""",,True
60,Rodex Pro,https://www.google.com/maps/contrib/110981390273298944879?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVob4SUslwz_N8lSULWaZZkOYYBoUAWdEjdIBUnkf6o9h1hz2s=s120-c-rp-mo-ba4-br100,4.0,3 tahun lalu,"Tempat yang atraktif dinamis futuristik, dekoratif lampu yang elegan,, kunjungi cenel YT Rodex Pro",,True
60,VINDI,https://www.google.com/maps/contrib/106926674198783302961?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLOlBnSXPJKuQ8tGHQFgj-ouEGKJCXnPq2Ht3fdxkC0xVETzg=s120-c-rp-mo-br100,5.0,6 tahun lalu,"Wahana permainan anak anak bagus,kafe juga bagus,toilet bersih,fasilitas lengkap",,True
60,Achmad Hidayat,https://www.google.com/maps/contrib/109523764706482221488?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXEo1ZXwH3g90GzOeEe4B0m6fGAMU8M6sCz3GbjuWpAR3yTvIHu=s120-c-rp-mo-ba3-br100,3.0,7 tahun lalu,Konsepnya sama seperti pasar malam pada umumnya...cuma di kemas lebih modern,,True
60,Rahman Hakim,https://www.google.com/maps/contrib/110351754551381495027?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWQAdXX44SYlaHAvNOchVtRK8D4z4nEuWXLPW-PUykPMASybXri=s120-c-rp-mo-ba4-br100,4.0,6 tahun lalu,Tempat sangat menarik bisa dinikmati semua kalangan,,True
60,Mujib Ajha,https://www.google.com/maps/contrib/100388634215226115267?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJ-ZgFZhi67pVLxori19ui9dpDFWuIGGDUpfdhhprsjOfHWMA=s120-c-rp-mo-br100,4.0,6 tahun lalu,Gofun bagi saya lebih bagus dari pada transmart pekanbaru walaupun cuma nengok fotonya tapi mungkin seru,,
60,Acha Azza,https://www.google.com/maps/contrib/111143063533232090797?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUJH3XlQDnWS9B-lCMwL7SB_Ch0_u9gXbkSDdBqLXQC06IcIxDbRQ=s120-c-rp-mo-ba4-br100,4.0,5 tahun lalu,Sebagai refrensi untuk liburan,"['https://lh5.googleusercontent.com/p/AF1QipOFpaaUizwfBxNGN--4w2m8F346GvvDW-QjpKGy=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipP6FejEAoKidttJJla3l5V9YjWUlOk5b4Q0lpNO=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOpFlmaT6obBvG5_hnO20RYTaGlpKOy0ld7cmuC=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOewMe-D_ocwgC9hgI6cbOzSbPz9WiixTabc4Ya=w150-h150-k-no-p']",True
60,Brilandien Nurazizah,https://www.google.com/maps/contrib/114666999084779941734?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXn5OwV33WyGLcb1_XqtOaMFga12Eqj5z873IB0okLMJdpIzSWNew=s120-c-rp-mo-ba4-br100,5.0,4 tahun lalu,Tempat hiburan yang menyenangkan untuk keluarga maupun teman teman🥰,,True
61,nuri nurohim,https://www.google.com/maps/contrib/109611814511007291719?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjV-cEPJmD_QaSS4xZRalwaNcgGWzGEK9-Z6RHconM9fn4q3Te7_Gw=s120-c-rp-mo-ba2-br100,4.0,5 tahun lalu,Untuk ukiran Bojonegoro kota kecil ada gofun luar biasa.. Kerenn seperti berada dikota besar dengan lampu lampu yang indah..,,True
61,roikhatul jannah,https://www.google.com/maps/contrib/112177867977383670488?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWB6o9v-vxNHin1ELd1oJ4WcimWn35zikUIWnea_h8czSuYOIiY=s120-c-rp-mo-ba4-br100,3.0,6 tahun lalu,Parkirnya kalau bisa ada penutupnya yang atas jadi kalau hujan nggak kehujanan,,True
61,Rafael Baihaqi,https://www.google.com/maps/contrib/108298621712943316494?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVQmJmkspCY2O6WW7DFgg_w7NCsdMJ0Sw4AvjDrlyBpEAdVfGVo=s120-c-rp-mo-ba4-br100,5.0,2 tahun lalu,"Tempat wisata keluarga , terutama anak 2 , ,",,True
61,Afiy MuaLfiy,https://www.google.com/maps/contrib/118106488718440939083?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWmGVUVqsBAI9Tk2miVLcrkwaCuMDcqK0Ou6O7DE_X4GlMzBfZS=s120-c-rp-mo-ba3-br100,5.0,4 tahun lalu,"Wahana permainan yang bagus, biaya masuk yang terjangkau",,True
61,Dewi Purwati,https://www.google.com/maps/contrib/100372011629067886609?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVIdf20E52eFYsv10LscSvz-14u6qdOHbBlGLgNkykrdtxTB8s=s120-c-rp-mo-br100,4.0,5 tahun lalu,Kereeenn bgt tempatnya.. recomended bgt buat liburan yg deket2,,True
61,09_David aditiya nugraha,https://www.google.com/maps/contrib/100601492088520747395?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWnnxkq4S6H3h2PnmRnkKVl7qDnVhiwG4IWj0ydKiSMWclW0BkU=s120-c-rp-mo-br100,5.0,7 tahun lalu,Seru banget konser so7 di gofun,['https://lh5.googleusercontent.com/p/AF1QipM2hVHGj3y2VqxSMJr-85y_0nj883bB2kUnNc1P=w150-h150-k-no-p'],True
61,Dewis Official,https://www.google.com/maps/contrib/106780213424610722200?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWeUbat1RXx4no0KjwSC1GZbWulj5Ban9VQwdvAfxiWreZ0MEti=s120-c-rp-mo-ba4-br100,3.0,5 tahun lalu,Tiket Masuk belum tiket masuk wahana yg lainnya seperti BNS,,True
61,Isworo Putri,https://www.google.com/maps/contrib/103544080686378710243?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVHvaakCrenxxygVwVm47K3IIiSBzp0whTZ9GV0dC3w6D8VOO7pDg=s120-c-rp-mo-ba3-br100,4.0,5 tahun lalu,Sekarang jadi sepi banget pengunjungnya mungkin wahananya musti di update ya biar pengunjung nggak bosen ke sini,['https://lh5.googleusercontent.com/p/AF1QipP_Z6efrY5OtobPxSqUcTSVyVZElRpeS0yqSfqh=w150-h150-k-no-p'],True
61,abu karmanto,https://www.google.com/maps/contrib/111909694352586113714?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVmxYO_DQoQah-Bzkp7DvHcydU7QaswpmMHnxT1VeBNjCGOvfTU=s120-c-rp-mo-ba3-br100,5.0,6 tahun lalu,Lengkap dan value for money and  INSTAGRAMABLE,"['https://lh5.googleusercontent.com/p/AF1QipMtg-ejnnteJsLMGV76R9iHCKs2L41WwYbHR54A=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOIc5CIrAULCZbhau1nSDvZGZpU1CM54g5QjoNj=w150-h150-k-no-p']",True
61,Vian Putra,https://www.google.com/maps/contrib/116242670882429700407?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXwrmEntab5HH7TlGBXQwcK4k4Bhl7wdSyvnwtgklRrIJQtOO8viA=s120-c-rp-mo-ba4-br100,3.0,7 tahun lalu,Terjangkau dan menarik tapi tempat parkir sama pintu masuk terlalu jauh,,True
62,Nanda Asturino,https://www.google.com/maps/contrib/106640191936000600465?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVyoQAMgWyZMsEJQ5zi00nMMnOHs2-wSzXppZj2S7_yhK9cpEk=s120-c-rp-mo-ba4-br100,5.0,6 tahun lalu,Best themepark di bojonegoro. Kualitas 11:12 dg suroboyo carnival dg harga yg jauh lebih manusiawi,,True
62,Sujatmiko Effendi,https://www.google.com/maps/contrib/103057063415397491960?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXGxNez-_LY-enPiXdJ993C2EYlxNd6tNeGUrfyUBIsrHm_4rM=s120-c-rp-mo-br100,5.0,6 tahun lalu,Tempat yg asyik buat hilangin stress... yg penting jangan lupa bahagia...,['https://lh5.googleusercontent.com/p/AF1QipOtRySA-2nyEeoqBH5-V7Jqi2vDZKZ93gP_dqMv=w150-h150-k-no-p'],
62,Rahma Hidayatul,https://www.google.com/maps/contrib/111979840310404160231?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLhLwB4SAy0belcZTbBRd4KFfPYJIPB5EFwKEF7Mf3vTXFa8A=s120-c-rp-mo-ba3-br100,4.0,5 tahun lalu,Emank fun klu d sini,"['https://lh5.googleusercontent.com/p/AF1QipPN2DN7w4tyt71ZP4Pf49959p4zBfebuJzkoNJb=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMa1ZEbKWBDRzFuscP0Lus_2AnJfxzsZAh6kI_N=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOGSFhIycPvnD72-sjArtOZ_DY0ud_7GzhU7QXZ=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOOLk6SgfDsNdCMFD-5fx_fDVpNGTfcqXEcxbzY=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipMvJRy7emqXCN7Q2GJJrAERnAdIH5AYlnhLSzwN=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipN2jAxYk4qRDGy9zElFMm2NnvSdVKnnv_PtnnaT=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipM7I9U0rXJOahaFaPFPLTsWVk4pdSNd84bjJ7QN=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipOze6GqNsh35phx5YUHbveekSGxB0ZUliE3ubpR=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipPaidlf1D0_peG7ac0qgS_gs3p4ZU_9ufaqIhrU=w150-h150-k-no-p']",True
62,Herline Asmara,https://www.google.com/maps/contrib/115560814012526903426?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXJ2L9-MstKg5Em-hGbKs46Tz94I8ZwnPocWDHgkDI8_0TVvCq_=s120-c-rp-mo-ba3-br100,5.0,6 tahun lalu,Nayamul bwt refreshing brsama anak,['https://lh5.googleusercontent.com/p/AF1QipMxXlqRodCGhXZXZq3azkcg0uR85cndNh5eEv2e=w150-h150-k-no-p'],True
62,gudang musik,https://www.google.com/maps/contrib/113888755397365708206?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVPpAul8HtADcUSmo_mRpmo_NHwGXpwUF_DgC6i0RtTPuFthhO3=s120-c-rp-mo-br100,5.0,8 bulan lalu,Makanannya enak,,True
62,Halomoan Siregar,https://www.google.com/maps/contrib/101445087427796609214?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUnukEsX2gKlQPGhibeF6Q0lVjYa6mEyBJC9PPRB3kE8L3eKSs=s120-c-rp-mo-ba3-br100,4.0,5 tahun lalu,Lumayan bagus untuk melepaskan penat apalagi kalau ada koploannya.😁,,True
62,Ahmad Trie Haryani,https://www.google.com/maps/contrib/103568895104841821273?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXcZHFQ6ZInWtCLqXKeUYmXROoaI7IdOJViDR2qnYICZ6utpVc5=s120-c-rp-mo-br100,4.0,7 tahun lalu,Tmpt wisata anak yg ok lah pokoknya...,,True
62,Aang Suwanto,https://www.google.com/maps/contrib/100137860860893292227?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLuGws0ktfiJvGNbmwgEGQYY8RkrwqCyT2ykWFhKejmaEslPw=s120-c-rp-mo-ba3-br100,5.0,6 tahun lalu,Tempat wisata malam yang sangat spectakuler dengan lampu warna warni setara dengan BNS,,True
62,Aguk Supriyanto,https://www.google.com/maps/contrib/115742708317353182983?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWdZ64djko5KMwsBDy1LOe5NZe91AvugZkOpTiRq-_88UJMiUEc=s120-c-rp-mo-br100,5.0,2 tahun lalu,Semua yg kita butuhkan ada dan tempatnya nyaman,,
62,Anjar Sari,https://www.google.com/maps/contrib/117806165871133355285?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJRIK5UceZlHi1A9M_PzkC3kp4tSR2VhZE-cMsvONt02pb97g=s120-c-rp-mo-ba3-br100,5.0,4 tahun lalu,Suka tempatnya untuk hiburan bersama keluarga cocok.,,True
63,Maz Jo,https://www.google.com/maps/contrib/101374657427034454754?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjW07WufbcW3A3IAg5X7f2laiiHyudOI7_ftoLsEQFhGBDMAAYM=s120-c-rp-mo-br100,5.0,6 tahun lalu,Banyak hiburan menarik... datang dan nikmTi keseruan tanpa batas...,,True
63,Nisa Khoirul,https://www.google.com/maps/contrib/108582960990856213178?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWgvU7WYnAUSes9Ol6FcMWpiofYANo1E_1m-2lty58yGS57uqAg=s120-c-rp-mo-ba2-br100,5.0,3 tahun lalu,"Dateng kesini semuanya asik sih, wahana, resto, dan hiburannya 🔥",,True
63,adillaa riski ahmad habibi,https://www.google.com/maps/contrib/114531184786937898879?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjW2IYmhiy4CtqcdOFLB5qmFG_oo1SNVp4Iqwv-leeu_G2tD0VGXCw=s120-c-rp-mo-ba6-br100,5.0,5 tahun lalu,Wahana wisata baru bagi anda yg berada di area Jawa timur bagian barat,,True
63,Fia ARN,https://www.google.com/maps/contrib/108871467785250009088?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUJ5DMRWe1xh4iVXh-pH26vEEnidKcQmRS_S44p6rTOTpvLMgY=s120-c-rp-mo-ba3-br100,3.0,6 tahun lalu,Apik dekorasi ne yuu,"['https://lh5.googleusercontent.com/p/AF1QipO06wiSbSetm541okHcebPHYN6szyYDdG9-1q7X=w150-h150-k-no-p', 'https://lh5.googleusercontent.com/p/AF1QipNwxcYF1hxmdKOY4mN2IvY0OdBcmOHEqeF3V3rt=w150-h150-k-no-p']",True
63,Pandan Alum,https://www.google.com/maps/contrib/113439514406185391785?hl=id,https://lh3.googleusercontent.com/a/ACg8ocIJPKuQWiULuIlASQMo4RtXoJqcoTSA8kfctDO8mLMoTKh6qw=s120-c-rp-mo-ba6-br100,5.0,5 tahun lalu,"Memang goFun nyaman,  untuk resepsi,  mantenan putranya pak Hadi Santoso dirut bank Jatim",,True
